event_id,event_name,event_date,day,artist_name,artist_id,promoter_name,promoter_id
1379735,[CANCELLED] VØID: Venetian Snares & Big Lad vs Sly & The Family Drone,2020-06-17,Wed,Venetian Snares,venetiansnares,fabric,967
1396461,[CANCELLED] FABRICLIVE: Virus x 10 Years of 'Genesis Device' LP x Therapy Sessions,2020-05-29,Fri,Ed Rush,edrush,fabric,967
1396461,[CANCELLED] FABRICLIVE: Virus x 10 Years of 'Genesis Device' LP x Therapy Sessions,2020-05-29,Fri,Optical,optical,fabric,967
1396461,[CANCELLED] FABRICLIVE: Virus x 10 Years of 'Genesis Device' LP x Therapy Sessions,2020-05-29,Fri,Black Sun Empire,blacksunempire,fabric,967
1396461,[CANCELLED] FABRICLIVE: Virus x 10 Years of 'Genesis Device' LP x Therapy Sessions,2020-05-29,Fri,Prolix,prolix,fabric,967
1399335,[CANCELLED] FRRC by Ricardo Villalobos with Craig Richards B2B Sonja Moonear,2020-05-16,Sat,Ricardo Villalobos,ricardovillalobos,fabric,967
1399335,[CANCELLED] FRRC by Ricardo Villalobos with Craig Richards B2B Sonja Moonear,2020-05-16,Sat,Craig Richards,craigrichards,fabric,967
1399335,[CANCELLED] FRRC by Ricardo Villalobos with Craig Richards B2B Sonja Moonear,2020-05-16,Sat,Sonja Moonear,sonjamoonear,fabric,967
1399335,[CANCELLED] FRRC by Ricardo Villalobos with Craig Richards B2B Sonja Moonear,2020-05-16,Sat,Bobby.,bobby,fabric,967
1399335,[CANCELLED] FRRC by Ricardo Villalobos with Craig Richards B2B Sonja Moonear,2020-05-16,Sat,Voigtmann,voigtmann,fabric,967
1379724,[CANCELLED] VØID: Ulver & Vatican Shadow,2020-05-13,Wed,VØID,void,fabric,967
1379724,[CANCELLED] VØID: Ulver & Vatican Shadow,2020-05-13,Wed,Vatican Shadow,vaticanshadow,fabric,967
1403060,"[CANCELLED] fabric: Neon Chambers (Kangding Ray & Sigha), Rrose & More",2020-05-09,Sat,Neon Chambers,neonchambers,fabric,967
1403060,"[CANCELLED] fabric: Neon Chambers (Kangding Ray & Sigha), Rrose & More",2020-05-09,Sat,Kangding Ray,kangdingray,fabric,967
1403060,"[CANCELLED] fabric: Neon Chambers (Kangding Ray & Sigha), Rrose & More",2020-05-09,Sat,Sigha,sigha,fabric,967
1403060,"[CANCELLED] fabric: Neon Chambers (Kangding Ray & Sigha), Rrose & More",2020-05-09,Sat,Rrose,rrose,fabric,967
1403060,"[CANCELLED] fabric: Neon Chambers (Kangding Ray & Sigha), Rrose & More",2020-05-09,Sat,Faux Naif,fauxnaif,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Grooverider,grooverider,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Logan D,logand,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Majistrate,majistrate,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Mampi Swift,mampiswift,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Bryan Gee,bryangee,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,DJ Phantasy,djphantasy,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Critical Impact,criticalimpact,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Scoundrel,scoundrel,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Eksman,eksman,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Trigga,trigga,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,IC3,ic3,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Harry Shotta,harryshotta,fabric,967
1396460,[CANCELLED] FABRICLIVE: Escape2 Festival Takeover,2020-05-08,Fri,Funsta,funsta,fabric,967
1390589,"[CANCELLED] He.She.They 2nd Birthday with Eats Everything, La Fleur & Louisahhh",2020-05-02,Sat,Eats Everything,eatseverything,fabric,967
1390589,"[CANCELLED] He.She.They 2nd Birthday with Eats Everything, La Fleur & Louisahhh",2020-05-02,Sat,La Fleur,lafleur,fabric,967
1390589,"[CANCELLED] He.She.They 2nd Birthday with Eats Everything, La Fleur & Louisahhh",2020-05-02,Sat,Alinka,alinka,fabric,967
1390589,"[CANCELLED] He.She.They 2nd Birthday with Eats Everything, La Fleur & Louisahhh",2020-05-02,Sat,Syreeta,syreeta-uk,fabric,967
1390589,"[CANCELLED] He.She.They 2nd Birthday with Eats Everything, La Fleur & Louisahhh",2020-05-02,Sat,Louisahhh,louisahhh,fabric,967
1390589,"[CANCELLED] He.She.They 2nd Birthday with Eats Everything, La Fleur & Louisahhh",2020-05-02,Sat,Wax Wings,waxwings,fabric,967
1390589,"[CANCELLED] He.She.They 2nd Birthday with Eats Everything, La Fleur & Louisahhh",2020-05-02,Sat,Lewis G. Burton,lewisg-burton,fabric,967
1400058,"[CANCELLED] Forms x China White: Cinthie, Leo Pol (Live) & Sweely (Live)",2020-05-01,Fri,Cinthie,cinthie,fabric,967
1400058,"[CANCELLED] Forms x China White: Cinthie, Leo Pol (Live) & Sweely (Live)",2020-05-01,Fri,Leo Pol,leopol,fabric,967
1400058,"[CANCELLED] Forms x China White: Cinthie, Leo Pol (Live) & Sweely (Live)",2020-05-01,Fri,Sweely,sweely,fabric,967
1400058,"[CANCELLED] Forms x China White: Cinthie, Leo Pol (Live) & Sweely (Live)",2020-05-01,Fri,Sally C,sallyc,fabric,967
1400058,"[CANCELLED] Forms x China White: Cinthie, Leo Pol (Live) & Sweely (Live)",2020-05-01,Fri,Joe Corti,joecorti,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,ANOTR,anotr,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,Bassel Darwish,basseldarwish,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,Dennis Cruz,denniscruz,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,Eddy M,eddym,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,Michael Bibi,michaelbibi,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,PAWSA,pawsa,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,Ramin Rezaie,raminrezaie,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,Reelow,reelow,fabric,967
1397349,[CANCELLED] Solid. Grooves - 20 Hours Of Grooves - Part II fabric,2020-04-26,Sun,wAFF,waff,fabric,967
1380537,"[CANCELLED] Collisions: Craig Richards, Nicolas Lutz & 5 Years of Discobar",2020-04-25,Sat,Craig Richards,craigrichards,fabric,967
1380537,"[CANCELLED] Collisions: Craig Richards, Nicolas Lutz & 5 Years of Discobar",2020-04-25,Sat,Nicolas Lutz,nicolaslutz,fabric,967
1380537,"[CANCELLED] Collisions: Craig Richards, Nicolas Lutz & 5 Years of Discobar",2020-04-25,Sat,OMAR (UY),omar-uy,fabric,967
1380537,"[CANCELLED] Collisions: Craig Richards, Nicolas Lutz & 5 Years of Discobar",2020-04-25,Sat,Lamache,lamache,fabric,967
1380537,"[CANCELLED] Collisions: Craig Richards, Nicolas Lutz & 5 Years of Discobar",2020-04-25,Sat,Unai Trotti,unaitrotti,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Congo Natty,congonatty,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Neek,neek,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Kenny Ken,kennyken,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Ragga Twins,theraggatwins,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Commodo,commodo,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Cimm,cimm,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Deekline,deekline,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Serial Killaz,serialkillaz,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Benny Page,bennypage,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Sherry S,sherrys,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Navigator,navigator,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Cimm,cimm,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Cimm,cimm,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Sepia,sepia,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Trends,trends,fabric,967
1380531,"[CANCELLED] FABRICLIVE: Congo Natty, Kahn & Neek, Jungle Cakes & Cimm Presents",2020-04-24,Fri,Jammz,jammz,fabric,967
1380536,"[CANCELLED] fabric: 10 Years of Joseph Capriati, Randomer & Hodge",2020-04-18,Sat,Joseph Capriati,josephcapriati,fabric,967
1380536,"[CANCELLED] fabric: 10 Years of Joseph Capriati, Randomer & Hodge",2020-04-18,Sat,Hodge,hodge,fabric,967
1380536,"[CANCELLED] fabric: 10 Years of Joseph Capriati, Randomer & Hodge",2020-04-18,Sat,Randomer,randomer,fabric,967
1380536,"[CANCELLED] fabric: 10 Years of Joseph Capriati, Randomer & Hodge",2020-04-18,Sat,Hodge,hodge,fabric,967
1380536,"[CANCELLED] fabric: 10 Years of Joseph Capriati, Randomer & Hodge",2020-04-18,Sat,CCL,ccl,fabric,967
1380483,[CANCELLED] Forms: Pan-Pot (Extended Set),2020-04-17,Fri,Pan-Pot,pan-pot,fabric,967
1380483,[CANCELLED] Forms: Pan-Pot (Extended Set),2020-04-17,Fri,David Kochs,davidkochs,fabric,967
1390587,[CANCELLED] INFUSE Easter Sunday - Night,2020-04-12,Sun,Rossko,rossko,fabric,967
1390587,[CANCELLED] INFUSE Easter Sunday - Night,2020-04-12,Sun,Rich NxT,richnxt,fabric,967
1390587,[CANCELLED] INFUSE Easter Sunday - Night,2020-04-12,Sun,Ingi Visions,ingivisions,fabric,967
1390587,[CANCELLED] INFUSE Easter Sunday - Night,2020-04-12,Sun,Laidlaw,laidlaw-uk,fabric,967
1387461,[CANCELLED] fabric Easter Sunday: Amelie Lens (4 Hour Set) & Jay Clarke,2020-04-12,Sun,Amelie Lens,amelielens,fabric,967
1387461,[CANCELLED] fabric Easter Sunday: Amelie Lens (4 Hour Set) & Jay Clarke,2020-04-12,Sun,Jay Clarke,jayclarke,fabric,967
1380535,"[CANCELLED] fabric: Craig Richards, Seth Troxler & Ø [Phase]",2020-04-11,Sat,Craig Richards,craigrichards,fabric,967
1380535,"[CANCELLED] fabric: Craig Richards, Seth Troxler & Ø [Phase]",2020-04-11,Sat,Seth Troxler,sethtroxler,fabric,967
1380535,"[CANCELLED] fabric: Craig Richards, Seth Troxler & Ø [Phase]",2020-04-11,Sat,Ø [Phase],phase,fabric,967
1380535,"[CANCELLED] fabric: Craig Richards, Seth Troxler & Ø [Phase]",2020-04-11,Sat,Cleric,cleric,fabric,967
1380535,"[CANCELLED] fabric: Craig Richards, Seth Troxler & Ø [Phase]",2020-04-11,Sat,Tasha,tasha,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Skibadee,skibadee,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Bryan Gee,bryangee,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Critical Impact,criticalimpact,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Mollie Collins,molliecollins,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Sub Zero,subzero,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Uncle Dugs,uncledugs,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Skibadee,skibadee,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Eksman,eksman,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Harry Shotta,harryshotta,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,IC3,ic3,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Jason Kaye,jasonkaye,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Martin Larner,martinlarner,fabric,967
1380533,[CANCELLED] FABRICLIVE: Skibadee Presents,2020-04-10,Fri,Unit 3,unit3,fabric,967
1397996,"[CANCELLED] Shoom with Kevin Saunderson, Leftfield (DJ Set) & More",2020-04-09,Thu,Kevin Saunderson,kevinsaunderson,fabric,967
1397996,"[CANCELLED] Shoom with Kevin Saunderson, Leftfield (DJ Set) & More",2020-04-09,Thu,Leftfield,leftfield,fabric,967
1397996,"[CANCELLED] Shoom with Kevin Saunderson, Leftfield (DJ Set) & More",2020-04-09,Thu,Danny Rampling,dannyrampling,fabric,967
1400039,[CANCELLED] Sundays at fabric: SOLIS with Hamish & Toby and KRN,2020-04-05,Sun,Hamish & Toby,hamishtoby,fabric,967
1400039,[CANCELLED] Sundays at fabric: SOLIS with Hamish & Toby and KRN,2020-04-05,Sun,KRN,krn,fabric,967
1400039,[CANCELLED] Sundays at fabric: SOLIS with Hamish & Toby and KRN,2020-04-05,Sun,Iain Kemz,iainkemz,fabric,967
1400039,[CANCELLED] Sundays at fabric: SOLIS with Hamish & Toby and KRN,2020-04-05,Sun,Mylo Harvey,myloharvey,fabric,967
1380534,"[CANCELLED] fabric: tINI, Gene On Earth & Oshana (Live)",2020-04-04,Sat,tINI,tini,fabric,967
1380534,"[CANCELLED] fabric: tINI, Gene On Earth & Oshana (Live)",2020-04-04,Sat,Gene On Earth,geneonearth,fabric,967
1380534,"[CANCELLED] fabric: tINI, Gene On Earth & Oshana (Live)",2020-04-04,Sat,Oshana,oshana,fabric,967
1380534,"[CANCELLED] fabric: tINI, Gene On Earth & Oshana (Live)",2020-04-04,Sat,Nicky Macha,nickymacha,fabric,967
1380532,[CANCELLED] Forms x Do Not Sleep with Sidney Charles & Luuk Van Dijk,2020-04-03,Fri,Sidney Charles,sidneycharles,fabric,967
1380532,[CANCELLED] Forms x Do Not Sleep with Sidney Charles & Luuk Van Dijk,2020-04-03,Fri,Luuk van Dijk,luukvandijk-nl,fabric,967
1380532,[CANCELLED] Forms x Do Not Sleep with Sidney Charles & Luuk Van Dijk,2020-04-03,Fri,Ray Mono,raymono,fabric,967
1380532,[CANCELLED] Forms x Do Not Sleep with Sidney Charles & Luuk Van Dijk,2020-04-03,Fri,Tommy Vercetti,tommyvercetti,fabric,967
1380532,[CANCELLED] Forms x Do Not Sleep with Sidney Charles & Luuk Van Dijk,2020-04-03,Fri,Jamie Roy,jamieroy,fabric,967
1383369,[CANCELLED] fabric presents Maribou State Launch Party,2020-03-29,Sun,Maribou State,mariboustate,fabric,967
1383369,[CANCELLED] fabric presents Maribou State Launch Party,2020-03-29,Sun,Maribou State,mariboustate,fabric,967
1398472,[CANCELLED] Sundays at fabric: Rave Rabbit with Secret Guest & Alexkid (Live),2020-03-29,Sun,Alexkid,alexkid,fabric,967
1398472,[CANCELLED] Sundays at fabric: Rave Rabbit with Secret Guest & Alexkid (Live),2020-03-29,Sun,Peter Pixzel,peterpixzel,fabric,967
1398472,[CANCELLED] Sundays at fabric: Rave Rabbit with Secret Guest & Alexkid (Live),2020-03-29,Sun,On-Off,on-off,fabric,967
1354106,"[CANCELLED] fabric: DJ Tennis, Krystal Klear & Anna Wall",2020-03-28,Sat,DJ Tennis,djtennis,fabric,967
1354106,"[CANCELLED] fabric: DJ Tennis, Krystal Klear & Anna Wall",2020-03-28,Sat,Krystal Klear,krystalklear,fabric,967
1354106,"[CANCELLED] fabric: DJ Tennis, Krystal Klear & Anna Wall",2020-03-28,Sat,Anna Wall,annawall,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Roni Size,ronisize,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Grooverider,grooverider,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,DJ Rap,djrap,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,DJ Phantasy,djphantasy,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Kenny Ken,kennyken,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Shimon,shimon,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Nicky Blackmarket,nickyblackmarket,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,IC3,ic3,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Ratpack,ratpack,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Billy Daniel Bunter,billydanielbunter,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Uncle Dugs,uncledugs,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Trix,trix,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Philgood,philgood,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,DJ Listener,djlistener,fabric,967
1341498,[CANCELLED] FABRICLIVE: Moondance Takeover,2020-03-27,Fri,Junior Buzz,juniorbuzz,fabric,967
1389285,[CANCELLED] Sundays at fabric: Sequenz presents Mathame,2020-03-22,Sun,Mathame,mathame,fabric,967
1389285,[CANCELLED] Sundays at fabric: Sequenz presents Mathame,2020-03-22,Sun,The Element,theelement,fabric,967
1389285,[CANCELLED] Sundays at fabric: Sequenz presents Mathame,2020-03-22,Sun,In Anima,inanima-fr,fabric,967
1389285,[CANCELLED] Sundays at fabric: Sequenz presents Mathame,2020-03-22,Sun,EarthLife,earthlife,fabric,967
1354105,"[CANCELLED] fabric: Jeff Mills, Dave Clarke & Sigha",2020-03-21,Sat,Jeff Mills,jeffmills,fabric,967
1354105,"[CANCELLED] fabric: Jeff Mills, Dave Clarke & Sigha",2020-03-21,Sat,Sigha,sigha,fabric,967
1354105,"[CANCELLED] fabric: Jeff Mills, Dave Clarke & Sigha",2020-03-21,Sat,Jay Clarke,jayclarke,fabric,967
1354105,"[CANCELLED] fabric: Jeff Mills, Dave Clarke & Sigha",2020-03-21,Sat,Dave Clarke,daveclarke,fabric,967
1354105,"[CANCELLED] fabric: Jeff Mills, Dave Clarke & Sigha",2020-03-21,Sat,IMOGEN,imogen,fabric,967
1384382,Trance Sanctuary 9th Birthday (Daytime),2020-03-21,Sat,Alan Banks,alanbanks,Trance Sanctuary,17593
1384382,Trance Sanctuary 9th Birthday (Daytime),2020-03-21,Sat,Mark Landragin,marklandragin,Trance Sanctuary,17593
1384382,Trance Sanctuary 9th Birthday (Daytime),2020-03-21,Sat,Amy Wiles,amywiles,Trance Sanctuary,17593
1380529,"[CANCELLED] Forms: Roberto Surace, Cloonee, Sosa & Sorley",2020-03-20,Fri,Roberto Surace,robertosurace,fabric,967
1380529,"[CANCELLED] Forms: Roberto Surace, Cloonee, Sosa & Sorley",2020-03-20,Fri,SOSA,sosauk,fabric,967
1354102,Picnic 8th Birthday with Laurine & Cecilio (Slow Life) + Christian AB & Quest,2020-03-14,Sat,Laurine,laurine,fabric,967
1354102,Picnic 8th Birthday with Laurine & Cecilio (Slow Life) + Christian AB & Quest,2020-03-14,Sat,Cecilio,cecilio,fabric,967
1354102,Picnic 8th Birthday with Laurine & Cecilio (Slow Life) + Christian AB & Quest,2020-03-14,Sat,Christian AB,christianbrowne,fabric,967
1354102,Picnic 8th Birthday with Laurine & Cecilio (Slow Life) + Christian AB & Quest,2020-03-14,Sat,Quest (IT),questit,fabric,967
1354102,Picnic 8th Birthday with Laurine & Cecilio (Slow Life) + Christian AB & Quest,2020-03-14,Sat,Truly Madly,trulymadly,fabric,967
1354102,Picnic 8th Birthday with Laurine & Cecilio (Slow Life) + Christian AB & Quest,2020-03-14,Sat,Andy Luff,andyluff,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,Crissy Criss,crissycriss,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,Bladerunner,bladerunner-de,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,Micky Finn,mickyfinn-uk,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,Aphrodite,aphrodite,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,Nicky Blackmarket,nickyblackmarket,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,Eksman,eksman,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,IC3,ic3,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,Annix,annix,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,Critical Impact,criticalimpact,fabric,967
1341487,FABRICLIVE: 20 Years of Dance Concept & 10 Years of Multi Function,2020-03-13,Fri,D*Minds,dminds,fabric,967
1388438,Sundays at fabric: Leftback with Giuliano Lomonte,2020-03-08,Sun,Giuliano Lomonte,giulianolomonte,fabric,967
1388438,Sundays at fabric: Leftback with Giuliano Lomonte,2020-03-08,Sun,Dudley Strangeways,dudleystrangeways,fabric,967
1388438,Sundays at fabric: Leftback with Giuliano Lomonte,2020-03-08,Sun,Annie Errez,annieerrez,fabric,967
1388438,Sundays at fabric: Leftback with Giuliano Lomonte,2020-03-08,Sun,Luke Black,lukeblack,fabric,967
1354101,fabric: Enzo Siragusa (All Night Long) & Luigi Madonna (All Night Long),2020-03-07,Sat,Enzo Siragusa,enzosiragusa,fabric,967
1354101,fabric: Enzo Siragusa (All Night Long) & Luigi Madonna (All Night Long),2020-03-07,Sat,Luigi Madonna,luigimadonna,fabric,967
1371844,"Forms: Oliver Koletzki, Super Flu & Grum",2020-03-06,Fri,Oliver Koletzki,oliverkoletzki,fabric,967
1371844,"Forms: Oliver Koletzki, Super Flu & Grum",2020-03-06,Fri,Super Flu,superflu,fabric,967
1371844,"Forms: Oliver Koletzki, Super Flu & Grum",2020-03-06,Fri,Aidan Doherty,aidandoherty,fabric,967
1371844,"Forms: Oliver Koletzki, Super Flu & Grum",2020-03-06,Fri,Grum,grum,fabric,967
1371844,"Forms: Oliver Koletzki, Super Flu & Grum",2020-03-06,Fri,Stereo Underground,stereounderground,fabric,967
1354098,fabric: Kruder & Dorfmeister (All Day Long),2020-03-01,Sun,Kruder & Dorfmeister,kruder-dorfmeister,fabric,967
1382173,Sundays at fabric: Traumer (All Night Long),2020-03-01,Sun,Traumer,traumer,fabric,967
1348245,"Collisions: Craig Richards B2B Binh, Margaret Dygas & DJ Bone",2020-02-29,Sat,Craig Richards,craigrichards,fabric,967
1348245,"Collisions: Craig Richards B2B Binh, Margaret Dygas & DJ Bone",2020-02-29,Sat,Binh,binh,fabric,967
1348245,"Collisions: Craig Richards B2B Binh, Margaret Dygas & DJ Bone",2020-02-29,Sat,Margaret Dygas,margaretdygas,fabric,967
1348245,"Collisions: Craig Richards B2B Binh, Margaret Dygas & DJ Bone",2020-02-29,Sat,Hamid,hamid,fabric,967
1348245,"Collisions: Craig Richards B2B Binh, Margaret Dygas & DJ Bone",2020-02-29,Sat,DJ Bone,djbone,fabric,967
1348245,"Collisions: Craig Richards B2B Binh, Margaret Dygas & DJ Bone",2020-02-29,Sat,Umwelt,umwelt,fabric,967
1348245,"Collisions: Craig Richards B2B Binh, Margaret Dygas & DJ Bone",2020-02-29,Sat,Faux Naif,fauxnaif,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,Total Science,totalscience,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,Bryan Gee,bryangee,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,L-Side,l-side,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,Drumsound & Bassline Smith,drumsoundbasslinesmith,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,MC GQ,mcgq,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,IC3,ic3,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,LowQui,lowqui,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,Artificial Intelligence,artificialintelligence,fabric,967
1341485,"FABRICLIVE: Planet V, 20 Years of Aerosoul vs Junglist Movement & Wxmb 2",2020-02-28,Fri,Zero T,zerot,fabric,967
