promoter_id,promoter_name,event_id,club_id
967,fabric,1048557,237
967,fabric,1037856,237
967,fabric,1046506,237
967,fabric,1041739,237
967,fabric,1030906,237
967,fabric,1011689,237
967,fabric,1025023,237
967,fabric,1020082,237
967,fabric,1034195,237
967,fabric,1038035,237
967,fabric,1032591,237
967,fabric,1021360,237
967,fabric,1033521,237
967,fabric,1005020,237
967,fabric,1012122,237
967,fabric,1018597,237
967,fabric,1033515,237
967,fabric,1005018,237
967,fabric,1022452,237
967,fabric,1019845,237
967,fabric,1025469,237
967,fabric,1005017,237
967,fabric,1011227,237
967,fabric,1025466,237
967,fabric,1021795,237
967,fabric,1011562,237
967,fabric,1025465,237
967,fabric,1005015,237
967,fabric,1006140,237
967,fabric,1025462,237
967,fabric,1005013,237
967,fabric,1013394,237
967,fabric,1016179,237
967,fabric,1005529,237
967,fabric,1001565,237
967,fabric,994794,237
967,fabric,1016180,237
967,fabric,1005012,237
967,fabric,1009475,237
967,fabric,1016176,237
967,fabric,1005011,237
967,fabric,1006613,237
967,fabric,1016168,237
967,fabric,987095,237
967,fabric,987525,237
67978,Lowercase Events London,1017732,237
967,fabric,1000894,237
967,fabric,987092,237
967,fabric,990884,237
967,fabric,1000891,237
967,fabric,979449,237
967,fabric,990899,237
967,fabric,1000884,237
967,fabric,987079,237
967,fabric,986036,237
967,fabric,1000871,237
967,fabric,987068,237
967,fabric,987066,237
967,fabric,982113,237
967,fabric,987058,237
967,fabric,968578,237
967,fabric,994448,237
967,fabric,981054,237
967,fabric,996723,237
967,fabric,994447,237
967,fabric,991852,237
967,fabric,968575,237
967,fabric,994445,237
967,fabric,987056,237
967,fabric,987052,237
967,fabric,972104,237
967,fabric,972149,237
967,fabric,968566,237
967,fabric,972101,237
967,fabric,972145,237
967,fabric,979425,237
967,fabric,972088,237
967,fabric,973647,237
967,fabric,973641,237
967,fabric,972078,237
967,fabric,972133,237
967,fabric,968564,237
967,fabric,972074,237
967,fabric,971985,237
967,fabric,966340,237
967,fabric,972071,237
967,fabric,974593,237
967,fabric,966314,237
967,fabric,972065,237
967,fabric,962221,237
967,fabric,974773,237
967,fabric,970059,237
967,fabric,961896,237
967,fabric,956299,237
967,fabric,970054,237
967,fabric,957060,237
967,fabric,955035,237
967,fabric,957339,237
967,fabric,944602,237
967,fabric,934042,237
967,fabric,962129,237
967,fabric,951329,237
967,fabric,951681,237
967,fabric,962115,237
967,fabric,944598,237
967,fabric,948249,237
967,fabric,962114,237
967,fabric,944594,237
967,fabric,944592,237
967,fabric,945336,237
967,fabric,944270,237
967,fabric,934031,237
967,fabric,948439,237
967,fabric,927679,237
967,fabric,947799,237
967,fabric,947561,237
967,fabric,938892,237
967,fabric,933441,237
967,fabric,931900,237
967,fabric,948436,237
967,fabric,927676,237
967,fabric,930629,237
967,fabric,948434,237
967,fabric,927654,237
967,fabric,925533,237
890,Resident Advisor,945110,237
967,fabric,934700,237
967,fabric,924629,237
967,fabric,933626,237
967,fabric,924627,237
967,fabric,924623,237
967,fabric,933625,237
967,fabric,924612,237
967,fabric,924564,237
967,fabric,933621,237
967,fabric,926000,237
967,fabric,925095,237
967,fabric,922281,237
967,fabric,913622,237
967,fabric,913628,237
967,fabric,922278,237
967,fabric,913616,237
967,fabric,913623,237
967,fabric,922273,237
967,fabric,913617,237
967,fabric,913076,237
967,fabric,932384,237
967,fabric,916311,237
967,fabric,913609,237
967,fabric,913627,237
45141,SNEAK London,920690,237
967,fabric,913130,237
967,fabric,911630,237
967,fabric,911629,237
890,Resident Advisor,927820,237
967,fabric,913125,237
967,fabric,911628,237
967,fabric,911627,237
967,fabric,913097,237
967,fabric,911626,237
967,fabric,911625,237
967,fabric,909211,237
967,fabric,909210,237
967,fabric,867996,237
967,fabric,867253,237
967,fabric,867483,237
967,fabric,866719,237
967,fabric,867197,237
967,fabric,857873,237
967,fabric,867196,237
967,fabric,857456,237
967,fabric,864108,237
967,fabric,867193,237
967,fabric,853121,237
967,fabric,862185,237
967,fabric,867176,237
967,fabric,853118,237
967,fabric,867610,237
967,fabric,848268,237
967,fabric,851051,237
967,fabric,855760,237
967,fabric,859839,237
967,fabric,850573,237
967,fabric,855747,237
967,fabric,859834,237
967,fabric,859833,237
967,fabric,850262,237
967,fabric,853504,237
967,fabric,850995,237
967,fabric,836474,237
967,fabric,844252,237
967,fabric,850992,237
967,fabric,836470,237
967,fabric,841777,237
967,fabric,850991,237
967,fabric,836483,237
967,fabric,840246,237
967,fabric,850989,237
967,fabric,836466,237
967,fabric,841284,237
967,fabric,850985,237
967,fabric,836455,237
967,fabric,842229,237
967,fabric,841216,237
967,fabric,831550,237
967,fabric,834607,237
967,fabric,826010,237
967,fabric,830637,237
967,fabric,834613,237
967,fabric,826009,237
967,fabric,828013,237
967,fabric,831557,237
967,fabric,828968,237
967,fabric,831158,237
967,fabric,816785,237
967,fabric,823839,237
967,fabric,825421,237
967,fabric,825990,237
967,fabric,823373,237
967,fabric,825592,237
967,fabric,825987,237
967,fabric,822808,237
967,fabric,825913,237
18788,SPL,817768,237
967,fabric,825993,237
967,fabric,814767,237
967,fabric,816308,237
967,fabric,808082,237
967,fabric,801422,237
967,fabric,815786,237
967,fabric,810216,237
967,fabric,810046,237
967,fabric,797167,237
967,fabric,810215,237
967,fabric,804922,237
967,fabric,810887,237
967,fabric,810199,237
967,fabric,803002,237
967,fabric,803020,237
967,fabric,810192,237
967,fabric,805527,237
967,fabric,807919,237
967,fabric,799977,237
967,fabric,804033,237
967,fabric,799215,237
967,fabric,797307,237
967,fabric,803491,237
967,fabric,794157,237
967,fabric,805406,237
967,fabric,803488,237
967,fabric,795246,237
967,fabric,799970,237
967,fabric,803485,237
967,fabric,792334,237
967,fabric,788101,237
967,fabric,785646,237
890,Resident Advisor,790753,237
967,fabric,790923,237
967,fabric,785645,237
967,fabric,781896,237
967,fabric,784311,237
967,fabric,785643,237
967,fabric,781892,237
967,fabric,786705,237
967,fabric,785641,237
967,fabric,781876,237
967,fabric,788656,237
967,fabric,783769,237
967,fabric,780086,237
967,fabric,785511,237
967,fabric,783766,237
967,fabric,780080,237
967,fabric,777117,237
967,fabric,783765,237
967,fabric,780074,237
967,fabric,781901,237
967,fabric,783764,237
967,fabric,786066,237
967,fabric,777109,237
967,fabric,760082,237
967,fabric,769970,237
967,fabric,774627,237
57626,BBT,774444,237
967,fabric,772344,237
967,fabric,775044,237
967,fabric,772645,237
967,fabric,772342,237
967,fabric,763837,237
967,fabric,773132,237
967,fabric,772340,237
967,fabric,763827,237
967,fabric,770975,237
967,fabric,741607,237
967,fabric,755882,237
967,fabric,768308,237
967,fabric,741606,237
967,fabric,763822,237
967,fabric,761368,237
967,fabric,741604,237
967,fabric,754944,237
967,fabric,750842,237
967,fabric,752767,237
967,fabric,741603,237
967,fabric,754941,237
967,fabric,750840,237
967,fabric,741599,237
967,fabric,754429,237
967,fabric,750838,237
967,fabric,741598,237
967,fabric,751825,237
967,fabric,750834,237
967,fabric,750833,237
967,fabric,741596,237
967,fabric,746368,237
967,fabric,750827,237
967,fabric,747905,237
967,fabric,741591,237
967,fabric,744564,237
967,fabric,750822,237
967,fabric,741589,237
967,fabric,740660,237
967,fabric,743588,237
967,fabric,741587,237
967,fabric,740368,237
967,fabric,736798,237
967,fabric,741585,237
967,fabric,740367,237
967,fabric,743584,237
967,fabric,741576,237
967,fabric,740365,237
967,fabric,743581,237
967,fabric,687420,237
967,fabric,736120,237
967,fabric,707410,237
967,fabric,730711,237
967,fabric,734331,237
967,fabric,707404,237
967,fabric,730709,237
967,fabric,719446,237
967,fabric,707403,237
967,fabric,729803,237
967,fabric,729843,237
967,fabric,730705,237
967,fabric,719424,237
967,fabric,707397,237
967,fabric,721837,237
967,fabric,717782,237
967,fabric,707392,237
967,fabric,721827,237
967,fabric,717781,237
967,fabric,707383,237
967,fabric,723118,237
967,fabric,717780,237
967,fabric,707374,237
967,fabric,721823,237
967,fabric,712069,237
967,fabric,707367,237
967,fabric,717104,237
967,fabric,712063,237
967,fabric,707365,237
967,fabric,717102,237
967,fabric,703538,237
967,fabric,707362,237
967,fabric,717099,237
967,fabric,703537,237
967,fabric,707360,237
967,fabric,717097,237
967,fabric,703536,237
967,fabric,707358,237
967,fabric,700947,237
967,fabric,703534,237
967,fabric,693625,237
967,fabric,694175,237
967,fabric,676460,237
967,fabric,700944,237
967,fabric,692213,237
967,fabric,676456,237
967,fabric,700937,237
967,fabric,692208,237
967,fabric,676454,237
967,fabric,693624,237
967,fabric,692199,237
967,fabric,676452,237
967,fabric,694901,237
967,fabric,683749,237
967,fabric,676449,237
967,fabric,694899,237
967,fabric,683748,237
967,fabric,676445,237
967,fabric,694897,237
967,fabric,683743,237
967,fabric,676441,237
967,fabric,685940,237
967,fabric,674530,237
967,fabric,676439,237
967,fabric,657694,237
967,fabric,679375,237
967,fabric,674527,237
967,fabric,676433,237
967,fabric,679359,237
967,fabric,674515,237
967,fabric,676429,237
967,fabric,679358,237
967,fabric,674511,237
967,fabric,676419,237
967,fabric,679356,237
967,fabric,674509,237
967,fabric,676417,237
9942,Liaison,668391,237
967,fabric,679354,237
967,fabric,670641,237
967,fabric,648685,237
967,fabric,667282,237
967,fabric,664727,237
967,fabric,648668,237
967,fabric,667281,237
967,fabric,664151,237
967,fabric,648665,237
967,fabric,667279,237
967,fabric,664147,237
967,fabric,648661,237
967,fabric,660264,237
967,fabric,664145,237
967,fabric,648658,237
967,fabric,662862,237
967,fabric,664143,237
967,fabric,648678,237
967,fabric,662861,237
967,fabric,664722,237
967,fabric,648646,237
967,fabric,662860,237
967,fabric,664138,237
967,fabric,648683,237
967,fabric,662858,237
967,fabric,657183,237
967,fabric,651021,237
967,fabric,648638,237
967,fabric,651018,237
967,fabric,648635,237
967,fabric,657200,237
967,fabric,651017,237
967,fabric,648630,237
32812,djmagazine,656803,237
967,fabric,657197,237
967,fabric,651015,237
967,fabric,648628,237
967,fabric,657190,237
967,fabric,651006,237
967,fabric,648622,237
967,fabric,644722,237
967,fabric,641497,237
967,fabric,619407,237
967,fabric,643875,237
967,fabric,641494,237
967,fabric,619400,237
967,fabric,643874,237
967,fabric,637076,237
967,fabric,619397,237
967,fabric,643867,237
967,fabric,637067,237
967,fabric,619393,237
967,fabric,643852,237
967,fabric,631316,237
967,fabric,619388,237
967,fabric,634873,237
967,fabric,630063,237
967,fabric,619383,237
967,fabric,636098,237
967,fabric,619372,237
967,fabric,634870,237
967,fabric,627352,237
967,fabric,619369,237
967,fabric,634866,237
967,fabric,627350,237
967,fabric,619364,237
967,fabric,624838,237
967,fabric,627348,237
967,fabric,624832,237
967,fabric,622511,237
967,fabric,624828,237
967,fabric,618973,237
967,fabric,624820,237
967,fabric,616091,237
967,fabric,619341,237
967,fabric,622429,237
967,fabric,602116,237
967,fabric,600510,237
967,fabric,607428,237
967,fabric,608330,237
967,fabric,600507,237
967,fabric,622426,237
967,fabric,616081,237
967,fabric,600506,237
967,fabric,622425,237
967,fabric,604406,237
967,fabric,600504,237
967,fabric,622424,237
967,fabric,604401,237
967,fabric,600502,237
967,fabric,606498,237
967,fabric,602800,237
967,fabric,600499,237
967,fabric,606497,237
967,fabric,600598,237
967,fabric,600494,237
967,fabric,606495,237
967,fabric,600597,237
967,fabric,600490,237
967,fabric,606490,237
967,fabric,600593,237
967,fabric,600488,237
967,fabric,596044,237
967,fabric,590200,237
967,fabric,572581,237
967,fabric,596042,237
967,fabric,590199,237
967,fabric,572572,237
967,fabric,596040,237
967,fabric,587863,237
967,fabric,572570,237
967,fabric,596035,237
967,fabric,586573,237
967,fabric,572567,237
967,fabric,586527,237
967,fabric,581713,237
967,fabric,572559,237
967,fabric,582935,237
967,fabric,581709,237
967,fabric,572481,237
967,fabric,578725,237
967,fabric,581704,237
967,fabric,572480,237
967,fabric,578723,237
967,fabric,581702,237
967,fabric,572476,237
967,fabric,582934,237
967,fabric,581699,237
967,fabric,572473,237
967,fabric,578717,237
967,fabric,576305,237
967,fabric,572471,237
967,fabric,578715,237
967,fabric,573443,237
967,fabric,572469,237
967,fabric,572466,237
967,fabric,578704,237
967,fabric,577673,237
967,fabric,572462,237
967,fabric,578700,237
967,fabric,572459,237
967,fabric,557513,237
967,fabric,568322,237
967,fabric,564063,237
967,fabric,546680,237
30146,lowercase,561535,237
967,fabric,568313,237
967,fabric,564050,237
967,fabric,546675,237
967,fabric,568298,237
967,fabric,557108,237
967,fabric,542914,237
967,fabric,568285,237
967,fabric,564018,237
967,fabric,542931,237
967,fabric,568282,237
967,fabric,542905,237
967,fabric,553997,237
967,fabric,554845,237
967,fabric,542928,237
967,fabric,553990,237
967,fabric,554307,237
967,fabric,542900,237
967,fabric,553981,237
967,fabric,552304,237
967,fabric,542897,237
967,fabric,550596,237
967,fabric,550188,237
967,fabric,542891,237
30146,lowercase,549220,237
967,fabric,548480,237
967,fabric,549006,237
967,fabric,542884,237
967,fabric,548460,237
967,fabric,547503,237
967,fabric,545561,237
967,fabric,548444,237
967,fabric,543278,237
967,fabric,542880,237
967,fabric,548438,237
967,fabric,543277,237
967,fabric,537623,237
967,fabric,532029,237
967,fabric,536748,237
967,fabric,508011,237
967,fabric,531177,237
967,fabric,537617,237
967,fabric,536742,237
967,fabric,536716,237
967,fabric,537615,237
967,fabric,536737,237
967,fabric,534188,237
967,fabric,537614,237
967,fabric,529104,237
967,fabric,508009,237
967,fabric,537613,237
967,fabric,508008,237
967,fabric,531603,237
967,fabric,529071,237
967,fabric,508006,237
967,fabric,531600,237
967,fabric,529066,237
967,fabric,508005,237
967,fabric,531597,237
967,fabric,523232,237
967,fabric,521794,237
967,fabric,531591,237
967,fabric,518939,237
967,fabric,508003,237
967,fabric,520248,237
967,fabric,516435,237
967,fabric,507998,237
967,fabric,515077,237
967,fabric,518056,237
967,fabric,521454,237
967,fabric,516423,237
967,fabric,507994,237
967,fabric,517139,237
967,fabric,520224,237
967,fabric,516400,237
967,fabric,507992,237
967,fabric,513884,237
967,fabric,510610,237
967,fabric,510794,237
967,fabric,508593,237
967,fabric,510608,237
967,fabric,508123,237
967,fabric,503578,237
967,fabric,510606,237
967,fabric,506921,237
967,fabric,502456,237
967,fabric,510605,237
967,fabric,503605,237
967,fabric,500748,237
967,fabric,510602,237
967,fabric,498387,237
967,fabric,499841,237
967,fabric,498499,237
967,fabric,495683,237
967,fabric,489115,237
967,fabric,498497,237
967,fabric,498723,237
967,fabric,491541,237
967,fabric,498492,237
967,fabric,494945,237
967,fabric,491565,237
967,fabric,491986,237
967,fabric,486715,237
967,fabric,491655,237
967,fabric,491984,237
967,fabric,484031,237
967,fabric,491638,237
967,fabric,489886,237
967,fabric,484029,237
967,fabric,491634,237
967,fabric,489882,237
967,fabric,480392,237
967,fabric,491623,237
967,fabric,485978,237
967,fabric,482367,237
967,fabric,483303,237
967,fabric,480042,237
967,fabric,482382,237
967,fabric,483297,237
967,fabric,475054,237
967,fabric,476141,237
967,fabric,461826,237
967,fabric,483293,237
967,fabric,476897,237
967,fabric,473832,237
967,fabric,484511,237
967,fabric,483284,237
967,fabric,474208,237
967,fabric,480029,237
967,fabric,483277,237
967,fabric,476891,237
967,fabric,472787,237
967,fabric,469470,237
967,fabric,468525,237
967,fabric,465280,237
967,fabric,469466,237
967,fabric,468515,237
967,fabric,469461,237
967,fabric,469374,237
967,fabric,461771,237
967,fabric,469459,237
967,fabric,466558,237
967,fabric,463944,237
967,fabric,464139,237
967,fabric,466108,237
967,fabric,463949,237
967,fabric,464137,237
967,fabric,461723,237
967,fabric,461751,237
967,fabric,464133,237
967,fabric,461709,237
967,fabric,452744,237
967,fabric,464129,237
967,fabric,454912,237
967,fabric,459676,237
967,fabric,453414,237
967,fabric,454911,237
967,fabric,446906,237
967,fabric,449943,237
967,fabric,451751,237
967,fabric,450205,237
967,fabric,449938,237
967,fabric,453144,237
967,fabric,444444,237
967,fabric,449931,237
967,fabric,447975,237
967,fabric,439147,237
967,fabric,542908,237
967,fabric,449918,237
967,fabric,447976,237
967,fabric,441064,237
967,fabric,520236,237
967,fabric,440549,237
967,fabric,439131,237
967,fabric,441077,237
967,fabric,440545,237
967,fabric,439129,237
967,fabric,438709,237
967,fabric,440543,237
967,fabric,439109,237
967,fabric,438586,237
967,fabric,440539,237
967,fabric,435810,237
967,fabric,438472,237
967,fabric,435719,237
967,fabric,435748,237
967,fabric,434787,237
967,fabric,435717,237
967,fabric,435737,237
967,fabric,429204,237
967,fabric,435714,237
967,fabric,431410,237
967,fabric,422636,237
967,fabric,435710,237
967,fabric,429064,237
967,fabric,431799,237
967,fabric,417362,237
967,fabric,421390,237
967,fabric,424609,237
967,fabric,424064,237
967,fabric,424435,237
967,fabric,420357,237
967,fabric,424971,237
967,fabric,419290,237
967,fabric,419591,237
967,fabric,424975,237
967,fabric,419293,237
967,fabric,413944,237
967,fabric,412149,237
967,fabric,424968,237
967,fabric,419282,237
967,fabric,418215,237
967,fabric,409055,237
967,fabric,414029,237
967,fabric,419266,237
967,fabric,416996,237
967,fabric,414025,237
967,fabric,417337,237
967,fabric,410510,237
967,fabric,414023,237
967,fabric,412719,237
967,fabric,408675,237
967,fabric,414020,237
967,fabric,412714,237
967,fabric,408663,237
967,fabric,404856,237
967,fabric,406956,237
967,fabric,406996,237
967,fabric,401667,237
967,fabric,404490,237
967,fabric,404853,237
967,fabric,399254,237
967,fabric,404720,237
967,fabric,404845,237
967,fabric,398736,237
967,fabric,396444,237
967,fabric,407282,237
967,fabric,392624,237
967,fabric,392471,237
967,fabric,396441,237
967,fabric,392623,237
967,fabric,392469,237
967,fabric,395149,237
967,fabric,392621,237
967,fabric,392458,237
967,fabric,391056,237
967,fabric,392617,237
967,fabric,395928,237
967,fabric,388761,237
967,fabric,392595,237
967,fabric,386690,237
967,fabric,387149,237
967,fabric,384433,237
967,fabric,383184,237
967,fabric,383189,237
967,fabric,384450,237
967,fabric,383181,237
967,fabric,382900,237
967,fabric,384445,237
967,fabric,386685,237
967,fabric,384423,237
967,fabric,384440,237
967,fabric,378571,237
967,fabric,374792,237
967,fabric,380493,237
967,fabric,377344,237
967,fabric,374758,237
967,fabric,380486,237
967,fabric,377333,237
967,fabric,374754,237
967,fabric,380483,237
967,fabric,377328,237
967,fabric,374682,237
967,fabric,380480,237
967,fabric,370457,237
